,index,Regressor,T2_vs_T5_deltaR,p-value,Sig.
0,0,CategoryID,-0.01951038654593204,0.6222,False
1,0,GoChoice,0.040156364189568916,0.9728,False
2,0,Reward,0.0003556308426610755,0.8452,False
3,0,StimulusSF_0.023,-0.00015345788803688976,0.9959,False
4,0,StimulusORI_0,2.7991652224446106e-06,0.5759,False
5,0,StimulusORI_90,-0.000810153870325736,0.3121,False
