,index,Regressor,T2_vs_T5_S,p-value,Sig.
0,0,CategoryID,0.035511830160716316,0.6931,False
1,0,GoChoice,-0.013941944461682784,0.5408,False
2,0,Reward,0.025151661866450164,0.671,False
3,0,StimulusSF_0.023,0.059359702762821084,0.0977,False
4,0,StimulusORI_0,0.0204712875044816,0.7845,False
5,0,StimulusORI_90,0.017806857040311347,0.958,False
