,index,Regressor,T2_vs_T5_deltaR,p-value,Sig.
0,0,CategoryID,3.557578881033252e-05,0.8126,False
1,0,GoChoice,0.047324376401132254,0.8073,False
2,0,Reward,0.06729821712602585,0.7086,False
3,0,StimulusSF_0.023,7.2982650652919645e-06,0.9882,False
4,0,StimulusORI_0,-3.2210172756730326e-05,0.4638,False
5,0,StimulusORI_90,-2.445783646720656e-07,0.2409,False
