,index,Regressor,T2_vs_T5_deltaR,p-value,Sig.
0,0,CategoryID,-0.0001908077662556018,0.6923,False
1,0,GoChoice,0.013190751147293567,0.8258,False
2,0,Reward,-3.737131993258869e-05,0.7199,False
3,0,StimulusSF_0.023,-0.0015219414412285387,0.8627,False
4,0,StimulusSF_0.25,0.00040838064967771426,0.9046,False
5,0,StimulusORI_90,-0.001433550584397758,0.3944,False
