,index,Regressor,T2_vs_T5_deltaR,p-value,Sig.
0,0,CategoryID,-0.0006260976383475336,0.6629,False
1,0,GoChoice,0.010310337699256364,0.7551,False
2,0,Reward,0.007502165082549556,0.8777,False
3,0,StimulusSF_0.023,-0.00477580770674893,0.9435,False
4,0,StimulusSF_0.25,-0.0019600482676644937,0.958,False
5,0,StimulusORI_90,-0.011043344656812323,0.2227,False
