,index,Regressor,T2_vs_T5_S,p-value,Sig.
0,0,CategoryID,0.0204061162525232,0.84,False
1,0,GoChoice,0.0439559015832473,0.4377,False
2,0,Reward,0.024789020525922516,0.5106,False
3,0,StimulusSF_0.023,0.04593661723704209,0.0266,True
4,0,StimulusSF_0.25,0.01153801688724083,0.6326,False
5,0,StimulusORI_90,0.04658568099174182,0.1293,False
