,index,Regressor,S,p-value,Sig.
0,0,CategoryID,0.1781192056235107,0.0,True
1,0,GoChoice,0.03319318179411712,0.45899999999999996,False
2,0,Reward,-0.06839602087987352,0.02914285714285714,True
3,0,StimulusSF_0.023,0.04979320924387968,0.0324375,True
4,0,StimulusSF_0.027,0.09342059042503953,0.0,True
5,0,StimulusSF_0.033,0.03045367966078273,0.17749999999999996,False
6,0,StimulusSF_0.06,0.03716162126592354,0.11985,False
7,0,StimulusSF_0.1,0.049983238557879554,0.02914285714285714,True
8,0,StimulusSF_0.25,0.03051452571635528,0.17749999999999996,False
9,0,StimulusORI_0,0.011202217554749486,0.9725,False
10,0,StimulusORI_15,0.02661008721437234,0.8121428571428572,False
11,0,StimulusORI_30,0.0828815859925861,0.0015,True
12,0,StimulusORI_60,0.07979455056318188,0.0048000000000000004,True
13,0,StimulusORI_75,0.07721076326466954,0.0014999999999999998,True
14,0,StimulusORI_90,0.04753166847036934,0.07483333333333334,False
