,index,Regressor,S,p-value,Sig.
0,0,CategoryID,0.09855085374176908,0.016800000000000002,True
1,0,GoChoice,0.03522559525286516,0.4155000000000001,False
2,0,Reward,0.002372381160124603,0.9468,False
3,0,StimulusSF_0.023,0.040609418362401666,0.0655,False
4,0,StimulusSF_0.027,0.02231603886981583,0.2625,False
5,0,StimulusSF_0.033,0.054760607212245176,0.0018750000000000001,True
6,0,StimulusSF_0.06,0.027679520889578358,0.23233333333333334,False
7,0,StimulusSF_0.1,0.025194513176678056,0.23233333333333334,False
8,0,StimulusSF_0.25,0.07607075075695378,0.0,True
9,0,StimulusORI_0,-0.0009940938165532462,0.6242307692307693,False
10,0,StimulusORI_15,0.006936310860717246,0.5596249999999999,False
11,0,StimulusORI_30,0.028237681533720593,0.8313214285714285,False
12,0,StimulusORI_60,0.0854715365696815,0.0,True
13,0,StimulusORI_75,0.05376793213705147,0.16328571428571428,False
14,0,StimulusORI_90,0.085989565277019,0.0,True
