,index,Regressor,T2_vs_T5_deltaR,p-value,Sig.
0,0,CategoryID,0.0013267181855766697,0.9913,False
1,0,GoChoice,0.03219120122859356,0.9913,False
2,0,Reward,0.04774501109387262,0.9913,False
3,0,StimulusSF_0.023,0.003984490480509806,0.9913,False
4,0,StimulusORI_0,0.014014227593083475,0.9913,False
5,0,StimulusORI_90,0.006093031602457444,0.9913,False
