,index,Regressor,S,p-value,Sig.
0,0,CategoryID,0.19589879234950855,0.0,True
1,0,GoChoice,-0.19303651047208317,0.0,True
2,0,Reward,0.06765235311763186,0.0048,True
3,0,StimulusSF_0.023,0.03307323758071993,0.0305,True
4,0,StimulusSF_0.027,0.05716367360860678,0.0001,True
5,0,StimulusSF_0.033,0.080656763107495,0.0,True
6,0,StimulusSF_0.06,0.08905993563199208,0.0,True
7,0,StimulusSF_0.1,0.04468163444938065,0.0023,True
8,0,StimulusSF_0.25,0.04913541087282562,0.0012,True
9,0,StimulusORI_0,0.06997741387830278,0.0023,True
10,0,StimulusORI_15,0.009964319930495005,0.3267,False
11,0,StimulusORI_30,0.045767027548911425,0.1018,False
12,0,StimulusORI_60,0.11134669991432636,0.0,True
13,0,StimulusORI_75,0.13803809442479742,0.0,True
14,0,StimulusORI_90,0.08005871967491865,0.0001,True
