,index,Regressor,S,p-value,Sig.
0,0,CategoryID,0.1781192056235107,0.0,True
1,0,GoChoice,0.03319318179411712,0.3978,False
2,0,Reward,-0.06839602087987352,0.0136,True
3,0,StimulusSF_0.023,0.04979320924387968,0.0173,True
4,0,StimulusSF_0.027,0.09342059042503953,0.0,True
5,0,StimulusSF_0.033,0.03045367966078273,0.142,False
6,0,StimulusSF_0.06,0.03716162126592354,0.0799,False
7,0,StimulusSF_0.1,0.049983238557879554,0.0129,True
8,0,StimulusSF_0.25,0.03051452571635528,0.1417,False
9,0,StimulusORI_0,0.011202217554749486,0.9725,False
10,0,StimulusORI_15,0.02661008721437234,0.758,False
11,0,StimulusORI_30,0.0828815859925861,0.0004,True
12,0,StimulusORI_60,0.07979455056318188,0.0016,True
13,0,StimulusORI_75,0.07721076326466954,0.0003,True
14,0,StimulusORI_90,0.04753166847036934,0.0449,True
