,index,Regressor,T2_vs_T5_deltaR,p-value,Sig.
0,0,CategoryID,-0.001589642381503914,0.7861,False
1,0,GoChoice,0.0042935667347116235,0.8548,False
2,0,Reward,0.12420962837524299,0.5234,False
3,0,StimulusSF_0.023,0.0008016988590962837,0.9103,False
4,0,StimulusORI_0,-0.0008956912718481314,0.3942,False
5,0,StimulusORI_90,-0.008009796102606007,0.1206,False
