,index,Regressor,S,p-value,Sig.
0,0,CategoryID,0.08400939666526328,0.0269,True
1,0,GoChoice,0.04457821818222754,0.3279,False
2,0,Reward,0.08400939666526328,0.0187,True
3,0,StimulusSF_0.023,0.08279470347796794,0.0001,True
4,0,StimulusSF_0.027,0.07111181400563599,0.0004,True
5,0,StimulusSF_0.033,0.08751576851002774,0.0,True
6,0,StimulusSF_0.06,0.027557964955075672,0.1944,False
7,0,StimulusSF_0.1,-0.009609607586182577,0.5997,False
8,0,StimulusSF_0.25,0.04008924812914015,0.0697,False
9,0,StimulusORI_0,0.05388991467601336,0.0828,False
10,0,StimulusORI_15,0.0421234182691591,0.324,False
11,0,StimulusORI_30,0.03228687690424376,0.4813,False
12,0,StimulusORI_60,0.014685596389837784,0.7598,False
13,0,StimulusORI_75,0.022991304451928606,0.8221,False
14,0,StimulusORI_90,0.027152160133009556,0.6851,False
