,index,Regressor,deltaR,p-value,Sig.
0,0,CategoryID,0.45888991320598715,0.0883125,False
1,0,GoChoice,-0.00022443158800675156,0.8795357142857142,False
2,0,Reward,0.03719203359702011,0.983,False
3,0,StimulusSF_0.023,0.2581537321793146,0.3573,False
4,0,StimulusSF_0.027,0.4518470853386325,0.0883125,False
5,0,StimulusSF_0.033,0.46576556818554604,0.0883125,False
6,0,StimulusSF_0.06,0.2207177761302921,0.3664090909090909,False
7,0,StimulusSF_0.1,0.46140174602301925,0.0883125,False
8,0,StimulusSF_0.25,0.54429986648532,0.045750000000000006,True
9,0,StimulusORI_0,0.5078968709597649,0.020999999999999998,True
10,0,StimulusORI_15,0.20596076542740366,0.80725,False
11,0,StimulusORI_30,0.08818121837101384,0.8795357142857142,False
12,0,StimulusORI_60,0.2661936435448063,0.35200000000000004,False
13,0,StimulusORI_75,0.7178324800975915,0.0,True
14,0,StimulusORI_90,0.9026528478108129,0.0,True
