,index,Regressor,T2_vs_T5_S,p-value,Sig.
0,0,CategoryID,0.02442463191570061,0.6612,False
1,0,GoChoice,-0.006545872379176121,0.6612,False
2,0,Reward,0.02442463191570061,0.6612,False
3,0,StimulusSF_0.023,0.047796988622775885,0.0786,False
4,0,StimulusSF_0.25,0.017202792764022486,0.6612,False
5,0,StimulusORI_90,0.0554163683682879,0.0786,False
