,index,Regressor,T2_vs_T5_deltaR,p-value,Sig.
0,0,CategoryID,-0.00013108912308681941,0.9959,False
1,0,GoChoice,0.008683874711218856,0.9959,False
2,0,Reward,-4.8184635424275424e-05,0.9959,False
3,0,StimulusSF_0.023,0.00033178776416009637,0.9959,False
4,0,StimulusSF_0.25,0.0011520180124347246,0.9959,False
5,0,StimulusORI_90,-0.000861627396195299,0.9959,False
